Investigation,Event_Date,Severity,Aircraft_damage,Aircraft_Category,Make,Model,Engines,Engine_Type,Purpose,Fatal,Serious,Minor,Uninjured,Weather,Event_Year
Accident,2011-05-02,Non-Fatal,Substantial,Airplane,Prichard kevin,LEGACY 2K,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,2011
Accident,2011-05-02,Fatal,Substantial,Airplane,Beech,E18S,2.0,Reciprocating,Unknown,1.0,0.0,0.0,0.0,VMC,2011
Accident,2011-05-03,Non-Fatal,Substantial,Airplane,Piper,PA46-500TP,1.0,Turbo Prop,Personal,0.0,0.0,0.0,2.0,VMC,2011
Accident,2011-05-03,Non-Fatal,Substantial,Airplane,Luscombe,8E,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,2011
Accident,2011-05-03,Non-Fatal,Substantial,Airplane,Cessna,A185F,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,2011
Accident,2011-05-03,Non-Fatal,Substantial,Airplane,Cessna,172P,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,2011
Accident,2011-05-03,Non-Fatal,Substantial,Airplane,Cessna,172P,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,2011
Accident,2011-05-04,Non-Fatal,Substantial,Airplane,Grumman,G-164,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC,2011
Accident,2011-05-04,Fatal,Substantial,Airplane,Thomas,EUROPA,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,2011
Accident,2011-05-04,Non-Fatal,Substantial,Airplane,Commander aircraft company,114-B,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,2011
Accident,2011-05-04,Non-Fatal,Substantial,Airplane,Pfouts alfred l,SENIOR AERO SPT D260,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,2011
Accident,2011-05-04,Non-Fatal,Substantial,Airplane,Cessna,172R,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,2011
Incident,2011-05-05,Non-Fatal,Unknown,Airplane,Boeing,747,4.0,Turbo Fan,Unknown,0.0,0.0,0.0,18.0,Unknown,2011
Accident,2011-05-05,Non-Fatal,Substantial,Airplane,Cessna,172K,1.0,Reciprocating,Aerial Observation,0.0,0.0,0.0,1.0,VMC,2011
Accident,2011-05-05,Non-Fatal,Substantial,Airplane,Air tractor inc,AT-402A,1.0,Turbo Prop,Aerial Application,0.0,0.0,1.0,0.0,VMC,2011
Accident,2011-05-06,Fatal,Substantial,Airplane,Hebert peter j,LANCAIR LEGACY,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,VMC,2011
Accident,2011-05-06,Non-Fatal,Substantial,Airplane,Getten marvin t,QUICKIE Q2,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,2011
Accident,2011-05-06,Non-Fatal,Substantial,Airplane,Piper,PA-18-125,1.0,Reciprocating,Personal,0.0,1.0,1.0,0.0,VMC,2011
Accident,2011-05-06,Non-Fatal,Substantial,Airplane,Boeing,737,2.0,Unknown,Positioning,0.0,0.0,0.0,2.0,Unknown,2011
Accident,2011-05-07,Fatal,Destroyed,Airplane,Woodward harold l,RAVIN 500,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,VMC,2011
Accident,2011-05-07,Non-Fatal,Substantial,Airplane,Piper,PA-28-180,1.0,Reciprocating,Personal,0.0,4.0,0.0,0.0,VMC,2011
Accident,2011-05-07,Fatal,Substantial,Airplane,Czech sport aircraft as,Piper Sport,1.0,Reciprocating,Positioning,1.0,0.0,0.0,0.0,VMC,2011
Accident,2011-05-07,Non-Fatal,Substantial,Airplane,Piper,PA-18,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,2011
Accident,2011-05-07,Non-Fatal,Substantial,Airplane,Costruzioni aeronautiche tecna,P2002 SIERRA,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,2011
Accident,2011-05-07,Non-Fatal,Substantial,Airplane,Cessna,172C,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,2011
Accident,2011-05-08,Non-Fatal,Substantial,Airplane,Evektor-aerotechnik as,SPORTSTAR,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,2011
Accident,2011-05-08,Non-Fatal,Substantial,Airplane,Piper,PA 46-350P,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,2011
Accident,2011-05-08,Non-Fatal,Substantial,Airplane,Unregistered,Quicksilver MXL II,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,2011
Accident,2011-05-09,Fatal,Substantial,Airplane,Piper,PA-28-180,1.0,Reciprocating,Ferry,2.0,0.0,0.0,0.0,VMC,2011
Accident,2011-05-09,Non-Fatal,Unknown,Airplane,Airbus,A319,2.0,Turbo Fan,Unknown,0.0,0.0,1.0,124.0,VMC,2011
Accident,2011-05-09,Fatal,Substantial,Airplane,Air tractor inc,AT-802A,1.0,Turbo Prop,Positioning,1.0,0.0,0.0,0.0,IMC,2011
Accident,2011-05-09,Non-Fatal,Substantial,Airplane,Grumman acft eng cor-schweizer,G-164A,1.0,Reciprocating,Positioning,0.0,0.0,0.0,1.0,VMC,2011
Accident,2011-05-10,Non-Fatal,Substantial,Airplane,Gulfstream-schweizer a/c corp,GULFSTREAM AM G-164B,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC,2011
Accident,2011-05-10,Non-Fatal,Substantial,Airplane,Air tractor inc,AT-301,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC,2011
Incident,2011-05-10,Non-Fatal,Unknown,Airplane,Boeing,767,1.0,Unknown,Unknown,0.0,0.0,0.0,0.0,Unknown,2011
Accident,2011-05-10,Non-Fatal,Substantial,Airplane,Flight design gmbh,CTLS,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,2011
Accident,2011-05-10,Non-Fatal,Substantial,Airplane,Mooney,M20R,1.0,Reciprocating,Personal,0.0,0.0,3.0,0.0,VMC,2011
Accident,2011-05-11,Non-Fatal,Substantial,Airplane,Beech,F33A,1.0,Reciprocating,Personal,0.0,2.0,2.0,0.0,VMC,2011
Accident,2011-05-11,Non-Fatal,Substantial,Airplane,Piper,PA-23-250,2.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,2011
Accident,2011-05-11,Non-Fatal,Substantial,Airplane,Thrush aircraft inc,S2R-T34,1.0,Turbo Prop,Aerial Application,0.0,0.0,0.0,1.0,VMC,2011
Accident,2011-05-11,Non-Fatal,Substantial,Airplane,Beech,B24R,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,2011
Accident,2011-05-12,Non-Fatal,Substantial,Airplane,Beech,G33,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,2011
Accident,2011-05-12,Non-Fatal,Minor,Airplane,Boeing,737-732,2.0,Turbo Fan,Unknown,0.0,0.0,0.0,298.0,VMC,2011
Accident,2011-05-12,Non-Fatal,Substantial,Airplane,Hawker beechcraft corp,G36,1.0,Reciprocating,Personal,0.0,0.0,0.0,4.0,VMC,2011
Incident,2011-05-12,Non-Fatal,Minor,Airplane,Boeing,MD-90,2.0,Unknown,Unknown,0.0,0.0,0.0,101.0,Unknown,2011
Accident,2011-05-13,Fatal,Substantial,Airplane,Piper,PA-22-150,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,2011
Accident,2011-05-13,Non-Fatal,Substantial,Airplane,Carothers,Zenith CH701,1.0,Reciprocating,Personal,0.0,0.0,2.0,0.0,VMC,2011
Accident,2011-05-13,Non-Fatal,Substantial,Airplane,Thrush aircraft inc,S2R-T660,1.0,Turbo Prop,Aerial Application,0.0,0.0,0.0,1.0,VMC,2011
Accident,2011-05-13,Non-Fatal,Substantial,Airplane,Mooney,M20J,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,2011
Accident,2011-05-14,Fatal,Substantial,Airplane,Czech aircraft works spol sro,Sportcruiser,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,2011
Accident,2011-05-14,Fatal,Substantial,Airplane,Cessna,210M,1.0,Unknown,Unknown,3.0,0.0,0.0,0.0,Unknown,2011
Accident,2011-05-14,Non-Fatal,Substantial,Airplane,Piper,PA-28R-201,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,2011
Accident,2011-05-15,Non-Fatal,Substantial,Airplane,Leigh,S-6 COYOTE II,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,2011
Accident,2011-05-16,Non-Fatal,Substantial,Airplane,Beech,B200,2.0,Turbo Prop,Public Aircraft - Local,0.0,3.0,0.0,0.0,IMC,2011
Accident,2011-05-16,Non-Fatal,Substantial,Airplane,Maule,M7,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,2011
Incident,2011-05-16,Non-Fatal,Unknown,Airplane,Bombardier inc,CL-600-2B19,2.0,Turbo Fan,Unknown,0.0,0.0,0.0,63.0,VMC,2011
Accident,2011-05-16,Fatal,Destroyed,Airplane,Piper,PA-34-200,1.0,Unknown,Instructional,4.0,0.0,0.0,0.0,Unknown,2011
Accident,2011-05-16,Non-Fatal,Unknown,Airplane,De havilland,DHC8,2.0,Turbo Prop,Unknown,0.0,0.0,1.0,3.0,Unknown,2011
Incident,2011-05-17,Non-Fatal,Minor,Airplane,Beech,1900D,2.0,Turbo Prop,Unknown,0.0,0.0,0.0,11.0,VMC,2011
Accident,2011-05-17,Non-Fatal,Substantial,Airplane,Cessna,A185F,1.0,Reciprocating,Other Work Use,0.0,0.0,0.0,2.0,VMC,2011
Accident,2011-05-17,Non-Fatal,Substantial,Airplane,Piper,PA-12,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,2011
Accident,2011-05-17,Non-Fatal,Substantial,Airplane,Cessna,152,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,2011
Accident,2011-05-17,Non-Fatal,Substantial,Airplane,Luscombe,8,1.0,Reciprocating,Personal,0.0,2.0,0.0,0.0,VMC,2011
Accident,2011-05-17,Non-Fatal,Substantial,Airplane,Southern airmotive corp.,SAC,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,2011
Accident,2011-05-18,Fatal,Substantial,Airplane,Bellanca,17-30A,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,IMC,2011
Accident,2011-05-18,Non-Fatal,Substantial,Airplane,Cessna,180J,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,2011
Accident,2011-05-18,Fatal,Substantial,Airplane,Cameron,LANCAIR LEGACY,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,2011
Accident,2011-05-18,Non-Fatal,Substantial,Airplane,Rockwell international,S-2R,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC,2011
Accident,2011-05-18,Non-Fatal,Substantial,Airplane,Beech,E-90,2.0,Turbo Prop,Unknown,0.0,0.0,0.0,2.0,Unknown,2011
Accident,2011-05-19,Non-Fatal,Substantial,Airplane,Boeing,707-321B,4.0,Turbo Fan,Public Aircraft,0.0,3.0,0.0,0.0,VMC,2011
Accident,2011-05-19,Non-Fatal,Substantial,Airplane,Socata,TBM-850,1.0,Turbo Prop,Business,0.0,0.0,1.0,3.0,IMC,2011
Accident,2011-05-19,Non-Fatal,Substantial,Airplane,Boeing,B75N1,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,2011
Accident,2011-05-20,Fatal,Substantial,Airplane,Beech,F33A,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,IMC,2011
Accident,2011-05-20,Non-Fatal,Substantial,Airplane,Piper,PA-18A,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,2011
Accident,2011-05-20,Non-Fatal,Substantial,Airplane,Piper,PA-22-160,1.0,Reciprocating,Personal,0.0,0.0,1.0,1.0,VMC,2011
Accident,2011-05-20,Non-Fatal,Substantial,Airplane,Diamond aircraft ind inc,DA 20-C1,1.0,Reciprocating,Personal,0.0,0.0,2.0,0.0,VMC,2011
Incident,2011-05-20,Non-Fatal,Unknown,Airplane,Boeing,B737,2.0,Unknown,Unknown,0.0,0.0,0.0,66.0,Unknown,2011
Accident,2011-05-20,Non-Fatal,Substantial,Airplane,Cessna,150M,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,2011
Accident,2011-05-21,Non-Fatal,Substantial,Airplane,Piper,J3C,1.0,Reciprocating,Personal,0.0,2.0,0.0,0.0,VMC,2011
Accident,2011-05-21,Non-Fatal,Substantial,Airplane,Aero commander,100-180,1.0,Reciprocating,Personal,0.0,0.0,0.0,4.0,VMC,2011
Accident,2011-05-21,Non-Fatal,Substantial,Airplane,Beech,A23,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,IMC,2011
Accident,2011-05-21,Non-Fatal,Substantial,Airplane,Palmer,RV6A,1.0,Reciprocating,Personal,0.0,0.0,2.0,0.0,VMC,2011
Accident,2011-05-21,Non-Fatal,Substantial,Airplane,Henry slosing,Lanceair,1.0,Unknown,Personal,0.0,0.0,0.0,1.0,VMC,2011
Accident,2011-05-21,Non-Fatal,Substantial,Airplane,Morrisey,2150A,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,2011
Accident,2011-05-21,Non-Fatal,Substantial,Airplane,Cessna,T210M,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,2011
Accident,2011-05-21,Non-Fatal,Substantial,Airplane,Piper,PA30,2.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,2011
Incident,2011-05-21,Non-Fatal,Unknown,Airplane,Dehavilland,DHC-6-300,2.0,Turbo Prop,Unknown,0.0,0.0,0.0,17.0,VMC,2011
Incident,2011-05-21,Non-Fatal,Unknown,Airplane,Boeing,737,2.0,Unknown,Unknown,0.0,0.0,0.0,2.0,Unknown,2011
Accident,2011-05-22,Non-Fatal,Substantial,Airplane,Flightstar inc,FLIGHTSTAR II,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,2011
Accident,2011-05-22,Fatal,Substantial,Airplane,Hansen ib c,CASSUTT III M,1.0,Reciprocating,Flight Test,1.0,0.0,0.0,0.0,VMC,2011
Accident,2011-05-22,Non-Fatal,Substantial,Airplane,Flournoy martin r,FLOURNOY MR S1S,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,2011
Accident,2011-05-23,Non-Fatal,Substantial,Airplane,Cessna,T207A,1.0,Reciprocating,Unknown,0.0,3.0,3.0,0.0,VMC,2011
Accident,2011-05-23,Non-Fatal,Unknown,Airplane,Boeing,757,2.0,Turbo Fan,Unknown,0.0,1.0,1.0,185.0,VMC,2011
Accident,2011-05-24,Non-Fatal,Substantial,Airplane,Hoskins,ZENITH,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,2011
Accident,2011-05-24,Fatal,Substantial,Airplane,Beech,C90,1.0,Unknown,Other Work Use,2.0,0.0,0.0,0.0,Unknown,2011
Accident,2011-05-25,Non-Fatal,Substantial,Airplane,Embraer-empresa brasileira de,EMB-500,2.0,Turbo Fan,Unknown,0.0,0.0,2.0,3.0,VMC,2011
Accident,2011-05-25,Non-Fatal,Substantial,Airplane,Piper,PA-22-160,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,2011
Accident,2011-05-25,Fatal,Substantial,Airplane,Beech,58,2.0,Reciprocating,Unknown,4.0,0.0,0.0,0.0,VMC,2011
Accident,2011-05-25,Non-Fatal,Unknown,Airplane,Cessna,152,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,2011
Accident,2011-05-26,Non-Fatal,Substantial,Airplane,Piper,PA-24-250,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC,2011
Accident,2011-05-26,Non-Fatal,Substantial,Airplane,Boeing,737,2.0,Unknown,Unknown,0.0,0.0,0.0,5.0,Unknown,2011
Incident,2011-05-26,Non-Fatal,Unknown,Airplane,Airbus,A330,2.0,Unknown,Unknown,0.0,0.0,0.0,0.0,Unknown,2011
Accident,2011-05-26,Non-Fatal,Substantial,Airplane,Cessna,140A,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,2011
Accident,2011-05-27,Non-Fatal,Substantial,Airplane,Piper,J5A,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,2011
Incident,2011-05-27,Non-Fatal,Minor,Airplane,Israel aircraft industries,GULFSTREAM 200,2.0,Turbo Fan,Unknown,0.0,0.0,0.0,3.0,VMC,2011
Accident,2011-05-27,Fatal,Substantial,Airplane,Cessna,180,1.0,Reciprocating,Personal,5.0,0.0,0.0,0.0,VMC,2011
Accident,2011-05-27,Non-Fatal,Substantial,Airplane,Cessna,P206C,1.0,Reciprocating,Skydiving,0.0,0.0,0.0,6.0,VMC,2011
Accident,2011-05-27,Non-Fatal,Substantial,Airplane,Cubcrafters inc,CC11-160,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,2011
Accident,2011-05-27,Non-Fatal,Substantial,Airplane,Boeing,A75N1 (PT17),1.0,Reciprocating,Personal,0.0,1.0,0.0,1.0,VMC,2011
Accident,2011-05-27,Non-Fatal,Substantial,Airplane,Beech,C90,2.0,Turbo Prop,Personal,0.0,0.0,0.0,5.0,IMC,2011
Accident,2011-05-27,Non-Fatal,Substantial,Airplane,Grumman,G164,1.0,Reciprocating,Aerial Application,0.0,2.0,0.0,0.0,VMC,2011
Accident,2011-05-28,Non-Fatal,Substantial,Airplane,Cessna,170A,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,2011
Accident,2011-05-28,Non-Fatal,Substantial,Airplane,Grumman aircraft,G-164A,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC,2011
Accident,2011-05-28,Non-Fatal,Substantial,Airplane,Cessna,172,1.0,Reciprocating,Instructional,0.0,2.0,0.0,0.0,VMC,2011
Accident,2011-05-28,Non-Fatal,Substantial,Airplane,Dehavilland,DHC-3T,1.0,Turbo Prop,Unknown,0.0,0.0,0.0,2.0,VMC,2011
Accident,2011-05-29,Fatal,Substantial,Airplane,Rockwell,112,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,VMC,2011
Accident,2011-05-29,Fatal,Substantial,Airplane,Cessna,R172K,1.0,Reciprocating,Personal,3.0,0.0,0.0,0.0,IMC,2011
Accident,2011-05-29,Non-Fatal,Substantial,Airplane,Cessna,140,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,2011
Accident,2011-05-30,Fatal,Substantial,Airplane,Beech,V35,1.0,Reciprocating,Personal,4.0,0.0,0.0,0.0,VMC,2011
Accident,2011-05-30,Non-Fatal,Substantial,Airplane,Jones,Cozy Mark IV,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,2011
Accident,2011-05-31,Non-Fatal,Substantial,Airplane,Aero at sp zoo,AT-4 LSA,1.0,Reciprocating,Instructional,0.0,0.0,1.0,0.0,VMC,2011
Accident,2011-05-31,Non-Fatal,Substantial,Airplane,Cessna,150F,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,2011
Accident,2011-05-31,Non-Fatal,Minor,Airplane,Boeing,757-222,2.0,Turbo Fan,Unknown,0.0,0.0,0.0,190.0,VMC,2011
Accident,2011-06-01,Fatal,Substantial,Airplane,Cessna,172R,1.0,Reciprocating,Business,4.0,0.0,0.0,0.0,VMC,2011
Accident,2011-06-01,Non-Fatal,Substantial,Airplane,Cessna,340A,2.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,2011
Accident,2011-06-02,Non-Fatal,Substantial,Airplane,Piper,PA-46-310P,1.0,Turbo Prop,Personal,0.0,0.0,0.0,2.0,VMC,2011
Accident,2011-06-02,Non-Fatal,Substantial,Airplane,Cessna,A188B,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC,2011
Accident,2011-06-02,Non-Fatal,Substantial,Airplane,Eclipse aviation corp,EA500,2.0,Turbo Fan,Personal,0.0,0.0,0.0,2.0,VMC,2011
Accident,2011-06-03,Non-Fatal,Substantial,Airplane,Aeronca,7AC,1.0,Reciprocating,Instructional,0.0,1.0,0.0,0.0,VMC,2011
Incident,2011-06-03,Non-Fatal,Unknown,Airplane,Embraer,EMB-145,2.0,Turbo Jet,Unknown,0.0,0.0,0.0,52.0,VMC,2011
Accident,2011-06-03,Non-Fatal,Substantial,Airplane,Scottish aviation,SERIES 100 MDL 101,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,2011
Accident,2011-06-03,Non-Fatal,Substantial,Airplane,Clamar floats inc,CA-4,1.0,Reciprocating,Flight Test,0.0,1.0,0.0,0.0,VMC,2011
Accident,2011-06-03,Non-Fatal,Substantial,Airplane,Rusk,Smith Super Cub,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,2011
Accident,2011-06-03,Non-Fatal,Substantial,Airplane,Cessna,177,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,2011
Accident,2011-06-04,Non-Fatal,Substantial,Airplane,Sieber paul p,NIEUPORT 11,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,2011
Accident,2011-06-04,Non-Fatal,Substantial,Airplane,Redding david,RV9A,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,2011
Accident,2011-06-04,Non-Fatal,Substantial,Airplane,Mooney,M20R,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,2011
Accident,2011-06-04,Non-Fatal,Substantial,Airplane,Malkin roy k,SEAREY,1.0,Reciprocating,Personal,0.0,0.0,2.0,0.0,VMC,2011
Accident,2011-06-04,Non-Fatal,Substantial,Airplane,Boeing,A75N1(PT17),1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,2011
Accident,2011-06-05,Fatal,Substantial,Airplane,Piper,PA-24-250,1.0,Reciprocating,Instructional,1.0,0.0,0.0,0.0,VMC,2011
Accident,2011-06-05,Non-Fatal,Substantial,Airplane,Mooney,M20J,1.0,Reciprocating,Personal,0.0,2.0,0.0,0.0,VMC,2011
Accident,2011-06-05,Non-Fatal,Substantial,Airplane,Kamtz russell h,RV-6A,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,2011
Accident,2011-06-05,Non-Fatal,Substantial,Airplane,Remos aircraft gmbh,REMOS G-3/600,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,2011
Accident,2011-06-06,Non-Fatal,Substantial,Airplane,Piper,PA-32-260,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,2011
Accident,2011-06-06,Fatal,Substantial,Airplane,Cessna,182,1.0,Unknown,Unknown,4.0,0.0,0.0,0.0,Unknown,2011
Accident,2011-06-06,Non-Fatal,Unknown,Airplane,Bombardier inc,CL600-2D24,2.0,Turbo Fan,Unknown,0.0,0.0,1.0,88.0,VMC,2011
Accident,2011-06-06,Non-Fatal,Substantial,Airplane,"Taft, malcolm j sr",GLASTAR,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,2011
Accident,2011-06-07,Non-Fatal,Minor,Airplane,Air tractor inc,AT-502B,1.0,Turbo Prop,Aerial Application,0.0,0.0,0.0,2.0,VMC,2011
Incident,2011-06-07,Non-Fatal,Minor,Airplane,Bombardier inc,CL-600-2B19,2.0,Turbo Fan,Unknown,0.0,0.0,0.0,44.0,VMC,2011
Accident,2011-06-08,Non-Fatal,Substantial,Airplane,Cessna,172,1.0,Reciprocating,Personal,0.0,2.0,1.0,1.0,VMC,2011
Accident,2011-06-08,Non-Fatal,Substantial,Airplane,Bellanca,17-30A,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,2011
Accident,2011-06-08,Non-Fatal,Substantial,Airplane,Cessna,182P,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,2011
Accident,2011-06-08,Non-Fatal,Substantial,Airplane,Cessna,172P,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,2011
Accident,2011-06-09,Non-Fatal,Substantial,Airplane,Cessna,177,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,2011
Accident,2011-06-09,Fatal,Substantial,Airplane,Cessna,152,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,VMC,2011
Accident,2011-06-10,Fatal,Substantial,Airplane,Piper,PA-24-250,1.0,Reciprocating,Personal,1.0,0.0,1.0,0.0,VMC,2011
Accident,2011-06-10,Non-Fatal,Substantial,Airplane,Marks ca iii,Kitfox II,1.0,Reciprocating,Personal,0.0,1.0,1.0,0.0,VMC,2011
Accident,2011-06-10,Non-Fatal,Substantial,Airplane,Cessna,172R,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,2011
Accident,2011-06-10,Non-Fatal,Substantial,Airplane,Beech,B200,2.0,Turbo Prop,Unknown,0.0,0.0,0.0,6.0,IMC,2011
Accident,2011-06-10,Non-Fatal,Substantial,Airplane,Conner leroy,RV6A,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,2011
Accident,2011-06-10,Non-Fatal,Substantial,Airplane,Beech,F33A,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,2011
Accident,2011-06-10,Non-Fatal,Substantial,Airplane,Cessna,152,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,2011
Accident,2011-06-11,Non-Fatal,Substantial,Airplane,Flightstar,FLIGHTSTAR II-SL,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,2011
Accident,2011-06-11,Fatal,Substantial,Airplane,Bellanca,17-31ATC,1.0,Reciprocating,Personal,3.0,0.0,0.0,0.0,IMC,2011
Accident,2011-06-11,Fatal,Substantial,Airplane,Air tractor inc,AT-502B,1.0,Turbo Prop,Aerial Application,1.0,0.0,0.0,0.0,Unknown,2011
Accident,2011-06-11,Non-Fatal,Substantial,Airplane,Schweizer aircraft corp,G-164B,1.0,Turbo Prop,Aerial Application,0.0,0.0,0.0,1.0,VMC,2011
Incident,2011-06-11,Non-Fatal,Minor,Airplane,Mcdonnell douglas,MD11 - F,1.0,Unknown,Unknown,0.0,0.0,0.0,3.0,Unknown,2011
Accident,2011-06-12,Non-Fatal,Substantial,Airplane,Cessna,182K,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,2011
Accident,2011-06-12,Non-Fatal,Substantial,Airplane,Mooney aircraft corp.,M20K,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,2011
Accident,2011-06-12,Non-Fatal,Substantial,Airplane,Bowley,Murphy,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,2011
Accident,2011-06-12,Non-Fatal,Substantial,Airplane,Kendall w r/mclaughlin j,RANS S-10 SAKOTA,1.0,Unknown,Personal,0.0,0.0,0.0,2.0,VMC,2011
Accident,2011-06-12,Non-Fatal,Substantial,Airplane,Mooney,M-20G,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,2011
Accident,2011-06-12,Non-Fatal,Substantial,Airplane,Cessna,180H,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,2011
Accident,2011-06-12,Non-Fatal,Substantial,Airplane,Douglas,DC-6B,4.0,Reciprocating,Unknown,0.0,0.0,0.0,4.0,VMC,2011
Accident,2011-06-12,Non-Fatal,Substantial,Airplane,Fisher,Lancair,1.0,Reciprocating,Flight Test,0.0,0.0,1.0,0.0,VMC,2011
Accident,2011-06-12,Non-Fatal,Substantial,Airplane,Boeing,757-222,2.0,Turbo Jet,Unknown,0.0,0.0,0.0,190.0,VMC,2011
